,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,1,2,3,4,5,6
607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
609,721.0314285714287,21.92428571428572,3.244642857142858,25.392857142857142,0.0,969.5714285714286,393.4642857142857,0.0064285714285714285,9.818214285714285,342882.46428571426,246.82142857142858,1388.5357142857142,12.303214285714285,3.2142857142857144,21.86428571428571,-53.35964285714288,12.785714285714286,10.5,9.75,12.964285714285714,12.75,10.535714285714286,10.5,11.928571428571429,-62.24035714285716,-62.01857142857143,-62.78214285714286,-59.08142857142858,-62.63785714285715,-64.34250000000002,-61.59857142857144,-63.27107142857143,-75.28964285714288,-73.93821428571428,-76.58178571428573,-73.22857142857143,-74.98964285714285,-75.89857142857144,-73.90928571428572,-75.23785714285715,,14.723214285714286,7.045357142857142,4.5739285714285725,11.864999999999998,8.023571428571428,4.9264285714285725,9.692499999999999,5.723928571428571,12.414285714285713,3.365000000000001,-0.9314285714285712,7.1882142857142854,3.5542857142857147,1.3021428571428566,5.4332142857142856,0.0,0.0,0.0,0.0,0.0,0.0
610,322.4977777777778,17.48166666666667,2.033333333333333,32.611111111111114,1135.6666666666667,76.27777777777777,0.0,0.23555555555555557,9.72388888888889,305938.3333333333,245.83333333333334,1244.5,12.835555555555553,2.0555555555555554,-7.848888888888889,-67.93222222222224,15.055555555555555,10.222222222222221,8.833333333333334,11.055555555555555,14.11111111111111,10.61111111111111,11.722222222222221,10.333333333333334,-76.45555555555555,-71.76222222222223,-74.5911111111111,-78.35888888888888,-77.195,-76.53944444444443,-77.12000000000002,-74.47333333333333,-76.66500000000002,-75.7961111111111,-75.30666666666667,-76.71277777777777,-76.40722222222222,-77.00166666666668,-78.51166666666667,-77.05277777777778,-59.912777777777784,3.4644444444444447,-11.5,-10.993333333333332,-9.375555555555556,-11.372222222222224,-12.78611111111111,-11.119444444444444,-11.896111111111113,2.1150000000000007,-14.029999999999998,-11.896666666666667,-8.990555555555554,-10.03611111111111,-12.326666666666666,-12.036666666666667,0.0,0.0,0.0,0.0,0.0,0.0
611,297.5008571428571,16.94314285714286,2.1642857142857137,220.71428571428572,715.7714285714286,291.65714285714284,21.714285714285715,0.18999999999999997,9.771428571428572,299803.3142857143,237.02857142857144,1250.7142857142858,13.643142857142855,2.1142857142857143,12.473142857142856,-62.99571428571431,14.542857142857143,13.228571428571428,12.8,12.057142857142857,15.2,14.885714285714286,15.514285714285714,14.257142857142858,-75.86000000000001,-80.21142857142857,-79.45057142857142,-78.57285714285716,-80.97914285714288,-80.65485714285715,-80.37800000000001,-79.3837142857143,-69.57742857142857,-74.5174285714286,-72.73685714285716,-71.47485714285715,-74.40114285714287,-74.33114285714286,-73.98400000000001,-72.74057142857144,-68.2274285714286,2.406571428571429,1.5508571428571427,4.195714285714286,-0.47828571428571454,-0.5874285714285711,-0.9797142857142856,1.5500000000000005,5.066857142857142,1.052857142857142,0.5268571428571428,4.143428571428571,-0.46485714285714297,-0.8122857142857137,-0.9411428571428573,1.7665714285714287,0.0,0.0,0.0,0.0,0.0,0.0
612,97.88588235294117,13.712941176470588,1.0941176470588234,1198.235294117647,127.82352941176471,0.0,0.0,0.7929411764705881,11.124117647058824,327528.17647058825,246.88235294117646,1326.0588235294117,12.501176470588234,1.0588235294117647,6.567647058823528,-74.17235294117648,16.647058823529413,14.882352941176471,15.294117647058824,15.764705882352942,15.235294117647058,14.235294117647058,14.0,17.11764705882353,-84.68470588235296,-86.09705882352942,-86.2829411764706,-89.04882352941176,-90.78764705882352,-90.15529411764707,-87.06764705882354,-85.43176470588236,-82.3058823529412,-86.10823529411766,-85.97705882352942,-88.3864705882353,-88.87294117647059,-87.69235294117647,-87.75176470588235,-85.6841176470588,-76.72294117647058,-0.9452941176470584,-0.7699999999999998,-2.7911764705882356,-5.793529411764706,-7.045882352941175,-5.8094117647058825,-6.53764705882353,-3.5905882352941174,-1.180588235294118,-1.9788235294117644,-3.82,-6.761764705882353,-5.838823529411764,-5.868235294117647,-8.64,0.0,0.0,0.0,0.0,0.0,0.0
613,381.90427272727294,18.639636363636363,1.9346363636363606,94.45454545454545,1286.9818181818182,0.0,0.0,0.007818181818181818,8.908272727272728,341199.65454545454,247.02727272727273,1381.4363636363637,14.341272727272727,1.9454545454545455,13.231909090909108,-70.94318181818186,16.87272727272727,13.39090909090909,14.809090909090909,15.863636363636363,16.37272727272727,14.718181818181819,14.154545454545454,16.463636363636365,-83.99272727272731,-86.90381818181821,-86.32036363636364,-87.2036363636363,-85.03099999999995,-87.17218181818181,-87.26827272727273,-83.83690909090909,-83.85690909090911,-86.74172727272727,-84.88618181818178,-85.66209090909088,-84.17090909090905,-86.71600000000001,-85.0819090909091,-83.24536363636362,-78.96609090909091,3.0115454545454545,-3.156090909090909,-3.153454545454545,-4.407545454545455,-0.6948181818181817,-1.8772727272727272,-5.175090909090909,-0.4689090909090907,1.1882727272727271,-4.600636363636363,-3.6615454545454544,-5.1022727272727275,-1.9563636363636363,-3.485090909090909,-5.391090909090908,0.0,0.0,0.0,0.0,0.0,0.0
614,865.8052941176471,22.901764705882357,3.5235294117647054,16.352941176470587,36.23529411764706,579.5294117647059,791.5882352941177,0.0,7.488823529411765,351019.35294117645,246.0,1424.7058823529412,12.88470588235294,3.7058823529411766,27.655882352941177,-56.56117647058824,15.0,13.352941176470589,14.588235294117647,14.941176470588236,16.470588235294116,12.705882352941176,13.470588235294118,10.470588235294118,-68.68588235294116,-66.28647058823529,-69.54823529411763,-65.45764705882354,-68.19588235294117,-67.45764705882354,-69.83176470588236,-68.48176470588236,-68.46764705882353,-68.18058823529411,-70.09647058823532,-63.09294117647061,-68.58647058823529,-68.22176470588235,-70.60823529411763,-68.1735294117647,-63.92764705882353,16.61764705882353,20.517647058823528,15.835882352941175,22.704117647058826,17.96235294117647,17.851764705882353,15.00529411764706,16.58823529411765,15.208823529411761,17.29176470588235,14.593529411764704,23.372941176470587,18.52235294117647,16.28058823529412,14.195294117647059,0.0,0.0,0.0,0.0,0.0,0.0
615,1061.0149999999999,24.959999999999997,3.9800000000000004,9.166666666666666,0.0,0.0,1342.6666666666667,0.0,8.516666666666666,333174.1666666667,246.0,1351.8333333333333,13.059999999999997,4.0,36.02333333333333,-50.150000000000006,17.5,22.166666666666668,18.166666666666668,19.833333333333332,10.166666666666666,18.833333333333332,17.5,12.5,-58.574999999999996,-58.294999999999995,-56.44,-57.39666666666667,-57.94833333333333,-56.178333333333335,-53.98833333333334,-56.803333333333335,-68.75166666666667,-67.19833333333334,-65.03333333333333,-67.39833333333333,-65.56333333333333,-66.63833333333334,-65.19833333333334,-64.66833333333334,-61.419999999999995,22.959999999999997,26.501666666666665,28.521666666666665,26.013333333333332,26.325,28.438333333333333,27.573333333333334,25.616666666666664,19.334999999999997,23.823333333333334,26.2,22.656666666666666,26.209999999999997,23.511666666666667,23.573333333333334,0.0,0.0,0.0,0.0,0.0,0.0
616,304.1978260869565,15.725652173913044,2.125,32.608695652173914,1098.195652173913,203.8913043478261,0.0,0.35000000000000003,9.82391304347826,327561.95652173914,245.32608695652175,1334.7391304347825,12.283695652173915,2.108695652173913,-1.1282608695652179,-73.269347826087,11.804347826086957,10.978260869565217,11.891304347826088,11.58695652173913,13.717391304347826,10.869565217391305,13.695652173913043,14.652173913043478,-84.2876086956522,-82.67000000000003,-83.81413043478264,-86.45239130434784,-86.58695652173918,-85.75934782608697,-87.91282608695654,-85.75413043478262,-80.31478260869567,-80.10913043478264,-81.2817391304348,-81.55173913043481,-81.39391304347828,-81.21369565217394,-82.70130434782611,-80.95021739130438,-70.77108695652177,-5.886521739130434,-3.558478260869565,-5.955869565217391,-7.745217391304347,-8.208043478260869,-6.476086956521739,-9.574347826086955,-8.966521739130433,-5.862608695652173,-5.041521739130434,-7.1254347826086954,-7.486304347826086,-7.155434782608695,-6.858260869565217,-8.733260869565216,0.0,0.0,0.0,0.0,0.0,0.0
617,842.2913559322036,19.997118644067797,3.930677966101694,21.694915254237287,6.966101694915254,19.25423728813559,1415.1186440677966,0.0,9.055423728813558,360628.66101694916,246.35593220338984,1463.4406779661017,12.901016949152542,3.983050847457627,19.820677966101695,-63.920000000000044,12.423728813559322,10.322033898305085,10.271186440677965,15.745762711864407,12.508474576271187,11.186440677966102,14.0,14.389830508474576,-75.85694915254238,-76.86796610169493,-75.26389830508477,-75.08050847457628,-74.63016949152542,-74.59389830508476,-75.5962711864407,-75.58067796610172,-72.43203389830511,-72.46474576271189,-71.54745762711866,-71.4733898305085,-71.62169491525425,-71.23016949152544,-72.38254237288136,-71.46796610169493,-71.80610169491531,12.641016949152544,11.960508474576264,13.580169491525425,12.986440677966101,13.650847457627115,14.475254237288134,12.649830508474578,12.798813559322038,13.663898305084741,13.23406779661017,14.161525423728811,13.79338983050848,13.505254237288135,15.103728813559322,12.925254237288133,0.0,0.0,0.0,0.0,0.0,0.0
618,153.34277777777774,12.33444444444444,1.3707407407407406,1037.1851851851852,200.05555555555554,39.870370370370374,84.07407407407408,0.4535185185185185,10.118333333333332,336078.3333333333,246.75925925925927,1361.4259259259259,11.775925925925925,1.2777777777777777,9.25648148148148,-75.87296296296302,19.5,18.166666666666668,16.77777777777778,17.333333333333332,17.90740740740741,17.88888888888889,17.685185185185187,18.5,-91.26796296296297,-92.11500000000004,-90.34703703703703,-91.22222222222223,-92.78185185185184,-91.72444444444446,-89.34981481481483,-91.48148148148154,-85.27962962962964,-85.01777777777781,-84.94500000000001,-85.27462962962966,-86.90037037037037,-85.44796296296299,-83.63370370370373,-84.58814814814816,-81.53962962962967,-0.39851851851851844,-1.9396296296296298,0.8518518518518519,2.4542592592592594,-2.852962962962963,-2.129814814814815,2.2768518518518515,-0.9124074074074074,-0.2692592592592591,-1.08462962962963,0.09833333333333327,2.0083333333333333,-2.9694444444444446,-1.9959259259259259,1.3114814814814812,0.0,0.0,0.0,0.0,0.0,0.0
619,696.297,18.8966,3.6201999999999988,17.58,0.0,484.5,935.84,0.0,8.7832,353554.04,245.5,1438.22,12.678599999999994,3.58,14.337399999999997,-76.30960000000003,16.14,15.72,10.88,13.16,16.58,15.98,14.74,15.66,-85.1864,-83.80800000000004,-86.66,-85.1584,-84.5376,-86.23480000000004,-86.20260000000002,-84.7592,-90.9684,-90.06640000000003,-91.76960000000001,-90.9776,-89.21560000000004,-91.99500000000002,-92.296,-90.29900000000002,-85.71820000000004,5.7742,7.418399999999999,3.4223999999999988,7.398399999999999,5.927199999999999,5.872999999999999,5.6452,5.649399999999999,3.977399999999999,4.857399999999999,2.0043999999999995,5.375,4.5088,3.894399999999999,2.9238,0.0,0.0,0.0,0.0,0.0,0.0
620,88.72357142857143,12.468571428571432,1.0292857142857144,1333.7857142857142,38.5,0.0,0.0,0.5792857142857143,9.948571428571428,338555.78571428574,246.71428571428572,1372.357142857143,13.488571428571431,1.0,-11.932142857142855,-69.62928571428571,19.285714285714285,19.714285714285715,18.214285714285715,18.642857142857142,22.785714285714285,20.428571428571427,20.428571428571427,15.571428571428571,-76.41857142857143,-76.41214285714285,-77.75928571428572,-76.34357142857142,-76.81785714285715,-80.16142857142857,-76.8714285714286,-79.61857142857141,-78.18357142857143,-79.6707142857143,-80.43928571428572,-77.62214285714285,-76.00571428571428,-81.22928571428572,-76.26571428571427,-77.39214285714284,-58.31428571428571,-14.528571428571427,-12.354285714285712,-13.212857142857143,-13.90214285714286,-13.116428571428571,-12.582142857142856,-13.264285714285714,-13.679999999999998,-13.299285714285714,-14.861428571428572,-13.264285714285714,-14.317142857142857,-12.639999999999999,-13.71142857142857,-13.59642857142857,0.0,0.0,0.0,0.0,0.0,0.0
621,852.9916470588234,20.574941176470585,3.960235294117647,19.49411764705882,0.0,0.0,1453.2823529411764,0.0016470588235294118,10.944705882352938,363563.82352941175,246.74117647058824,1472.8117647058823,12.744941176470588,3.929411764705882,23.393529411764725,-59.200000000000045,11.2,11.129411764705882,11.376470588235295,13.117647058823529,14.105882352941176,11.011764705882353,12.964705882352941,13.588235294117647,-69.85811764705888,-70.7194117647059,-69.86576470588237,-68.03247058823533,-69.43000000000002,-70.11800000000002,-70.21435294117649,-68.08576470588234,-68.57223529411769,-68.6995294117647,-67.67658823529415,-66.04800000000003,-68.11505882352944,-68.8308235294118,-68.81141176470591,-65.53000000000003,-68.69823529411771,14.391882352941176,13.703176470588241,14.629058823529418,16.61552941176471,14.311176470588242,14.331411764705889,13.642235294117658,16.19505882352941,14.111176470588244,13.507176470588236,15.02623529411765,16.61388235294119,14.326117647058826,14.200235294117658,13.50823529411765,0.0,0.0,0.0,0.0,0.0,0.0
622,417.7423076923077,18.271538461538462,2.36,29.846153846153847,1047.923076923077,43.15384615384615,241.46153846153845,0.0,9.072307692307692,336027.23076923075,246.69230769230768,1362.3846153846155,12.836923076923076,2.4615384615384617,18.156153846153845,-64.74384615384615,13.923076923076923,8.307692307692308,10.76923076923077,10.538461538461538,16.615384615384617,16.153846153846153,13.615384615384615,18.46153846153846,-78.39538461538461,-79.08307692307692,-75.95769230769231,-76.95692307692306,-80.16076923076925,-77.36230769230768,-73.47769230769232,-75.9423076923077,-74.59769230769231,-73.78076923076924,-71.37999999999998,-75.02538461538462,-74.97692307692309,-73.76692307692308,-68.49692307692308,-73.52538461538462,-69.69461538461539,4.27,2.1738461538461538,9.09153846153846,7.836923076923076,2.7769230769230764,5.803846153846154,12.764615384615384,9.28,3.4623076923076925,2.996153846153847,9.589230769230769,5.578461538461538,3.625384615384616,5.323076923076924,13.998461538461537,0.0,0.0,0.0,0.0,0.0,0.0
623,610.5646153846153,20.299230769230768,2.851538461538461,17.846153846153847,182.53846153846155,1265.5384615384614,0.0,0.0,9.554615384615385,362161.6923076923,246.92307692307693,1466.0,13.470769230769234,3.0,22.272307692307688,-67.05153846153846,16.53846153846154,8.538461538461538,11.615384615384615,11.23076923076923,14.153846153846153,13.461538461538462,14.923076923076923,16.384615384615383,-77.51153846153846,-82.15538461538462,-77.99153846153845,-80.82692307692308,-79.68769230769232,-81.96846153846153,-73.92846153846153,-80.72692307692309,-74.56,-78.36076923076924,-74.20384615384616,-78.70923076923076,-76.02,-78.54461538461535,-70.53615384615385,-76.7076923076923,-79.67461538461538,12.583076923076922,6.66,14.36153846153846,10.116923076923076,10.913846153846153,4.908461538461539,18.099230769230765,7.515384615384615,12.184615384615382,6.304615384615383,14.131538461538462,7.7992307692307685,10.77,5.285384615384615,17.95846153846154,0.0,0.0,0.0,0.0,0.0,0.0
624,415.91349999999994,20.996499999999997,2.1422499999999998,25.85,1098.775,211.775,0.0,0.014500000000000002,8.842749999999999,302378.875,226.4,1336.8,12.967000000000004,2.075,13.480749999999997,-74.53425000000004,10.875,7.95,8.275,11.65,13.275,14.125,10.675,9.975,-81.0965,-82.01850000000002,-81.39325000000002,-82.20850000000004,-78.73750000000001,-80.97175000000001,-79.23450000000003,-81.74549999999999,-81.15925000000001,-82.34150000000002,-81.64350000000002,-82.52125000000001,-78.29550000000003,-80.60725000000001,-79.84100000000004,-81.22025000000004,-76.67125000000003,6.196,4.8625,7.828999999999999,4.886,9.982,4.988249999999999,9.444749999999999,6.2535,5.186749999999999,3.3695,5.5832500000000005,2.62825,8.841,3.522,6.763499999999999,0.0,0.0,0.0,0.0,0.0,0.0
625,682.652666666667,23.020666666666674,3.1774999999999975,17.6,0.0,1173.4833333333333,300.01666666666665,0.0,9.230166666666664,313992.2166666667,210.58333333333334,1491.4,13.512500000000001,3.0833333333333335,17.848166666666668,-59.348000000000035,8.35,7.1,7.816666666666666,8.283333333333333,9.866666666666667,9.6,7.45,6.883333333333334,-67.1691666666667,-66.17416666666668,-64.70133333333335,-65.15150000000001,-64.05616666666668,-65.22833333333337,-65.58883333333337,-65.16366666666667,-69.58583333333335,-68.37700000000001,-67.82600000000001,-68.41183333333335,-66.32000000000001,-69.09366666666668,-66.99216666666669,-66.92850000000001,-66.3316666666667,5.600666666666666,8.552333333333333,10.187166666666661,10.029166666666665,14.664666666666664,9.859,9.943666666666665,10.656000000000002,5.3265,8.349,9.071666666666665,9.218499999999999,14.839499999999996,8.275833333333331,10.51433333333333,0.0,0.0,0.0,0.0,0.0,0.0
626,247.5538888888889,14.192222222222224,2.1788888888888893,210.0,778.5,286.55555555555554,89.55555555555556,0.017777777777777774,8.905555555555555,292432.3333333333,214.11111111111111,1365.5,9.360555555555557,1.9444444444444444,-8.237777777777776,-78.88444444444445,9.777777777777779,6.277777777777778,10.833333333333334,7.0,10.277777777777779,11.722222222222221,8.5,5.0,-88.59833333333333,-91.6711111111111,-91.27944444444445,-91.50166666666668,-90.15333333333332,-90.685,-89.85611111111112,-91.185,-85.07611111111113,-86.51166666666667,-85.50222222222224,-87.91888888888892,-84.86888888888888,-85.45388888888891,-85.91444444444444,-85.32666666666665,-75.25944444444445,-9.463888888888887,-11.019444444444442,-11.29611111111111,-7.088888888888888,-12.22722222222222,-13.858333333333333,-6.913888888888888,-6.680555555555556,-7.823888888888888,-10.312777777777777,-8.629444444444443,-7.233888888888888,-10.164444444444444,-11.84222222222222,-6.105,0.0,0.0,0.0,0.0,0.0,0.0
627,1125.3523333333333,24.91266666666667,3.9506666666666685,23.733333333333334,0.0,0.0,1425.9666666666667,0.0026666666666666666,8.258666666666665,360487.73333333334,248.6,1449.6666666666667,12.648,3.9,19.64833333333333,-60.205666666666666,10.233333333333333,11.166666666666666,10.233333333333333,10.0,12.066666666666666,11.866666666666667,10.5,15.6,-65.83466666666666,-67.734,-68.11433333333335,-67.176,-68.23066666666668,-67.77333333333334,-67.65733333333334,-67.80866666666667,-68.48433333333334,-69.31033333333335,-68.06533333333336,-68.92866666666669,-70.54633333333332,-68.24966666666668,-69.14066666666668,-69.74733333333334,-71.24100000000003,14.077666666666666,12.27,11.448666666666666,11.527333333333333,11.844999999999999,11.309666666666667,11.538666666666666,11.690666666666667,13.168000000000001,12.455666666666668,13.332666666666665,11.904666666666666,11.408333333333333,11.764,11.447,0.0,0.0,0.0,0.0,0.0,0.0
628,718.634,18.106,3.9300000000000006,32.2,0.0,0.0,1380.8,0.0,10.366,347527.4,245.9,1413.0,11.856,3.7,18.589999999999996,-67.039,13.4,12.9,15.1,13.7,21.1,11.0,15.7,11.1,-73.70100000000001,-75.68199999999999,-78.171,-77.16300000000001,-77.119,-77.80799999999999,-75.89500000000001,-79.01599999999999,-75.14,-76.94500000000001,-80.433,-78.40200000000002,-77.67,-78.145,-74.729,-78.18200000000002,-75.127,12.724,10.762,6.557,6.889,9.781,8.370999999999999,9.364999999999998,8.719,8.132000000000001,6.974000000000002,1.907,3.4829999999999997,5.714,5.351000000000001,6.581,0.0,0.0,0.0,0.0,0.0,0.0
629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
630,296.0893333333333,14.466666666666667,2.1133333333333337,123.73333333333333,1114.8666666666666,0.0,142.26666666666668,0.005333333333333333,8.828666666666665,339024.8,245.6,1380.8,12.099999999999996,2.0,0.4500000000000001,-71.21933333333332,16.933333333333334,15.6,17.133333333333333,17.533333333333335,13.466666666666667,15.066666666666666,18.266666666666666,16.333333333333332,-78.13000000000002,-78.722,-79.896,-78.17000000000002,-78.55600000000001,-80.74266666666668,-80.18400000000001,-81.20266666666666,-80.58533333333335,-83.73866666666666,-83.78866666666666,-83.59266666666667,-83.15133333333333,-80.99266666666666,-80.66000000000001,-81.92599999999999,-67.21866666666666,-9.493333333333332,-3.8840000000000003,-6.617333333333334,-6.430000000000001,1.1839999999999997,-7.562666666666667,-6.542,-9.546,-9.896666666666667,-6.846,-8.464666666666666,-8.605333333333332,-2.6580000000000004,-7.274666666666667,-6.475333333333333,0.0,0.0,0.0,0.0,0.0,0.0
631,767.6725000000001,22.123088235294112,3.3855882352941182,15.808823529411764,68.16176470588235,700.1911764705883,599.4264705882352,0.0029411764705882353,9.508088235294117,344083.57352941175,248.41176470588235,1383.5735294117646,12.734852941176472,3.426470588235294,22.403823529411785,-61.801617647058855,11.588235294117647,15.852941176470589,14.352941176470589,11.691176470588236,16.397058823529413,13.926470588235293,16.102941176470587,12.352941176470589,-69.36602941176474,-70.99661764705887,-72.14294117647061,-67.84029411764708,-73.77764705882352,-72.9244117647059,-72.61073529411767,-72.8638235294118,-78.17102941176472,-79.02852941176474,-80.56911764705886,-75.60970588235297,-82.78,-81.54029411764708,-81.32411764705883,-80.33500000000002,-71.50485294117651,14.950147058823532,11.600735294117644,9.807499999999997,16.444117647058828,10.581764705882351,11.167647058823533,10.390882352941178,9.786911764705884,11.012058823529411,8.178088235294117,5.77735294117647,13.228676470588235,6.704999999999999,7.490441176470587,7.093529411764705,0.0,0.0,0.0,0.0,0.0,0.0
632,480.8464367816092,18.441379310344825,2.8441379310344805,16.04597701149425,296.9080459770115,851.1379310344828,136.88505747126436,0.026206896551724142,9.750229885057472,321950.5172413793,247.01149425287358,1301.2413793103449,13.528390804597691,2.8275862068965516,15.121609195402314,-74.03701149425292,13.505747126436782,13.402298850574713,17.701149425287355,18.735632183908045,19.57471264367816,18.333333333333332,14.471264367816092,17.011494252873565,-84.85873563218391,-85.664367816092,-84.59689655172416,-86.0444827586207,-84.54425287356325,-83.17011494252878,-82.01080459770117,-83.24402298850578,-86.00000000000004,-85.6824137931035,-84.83563218390803,-86.26310344827587,-84.59965517241379,-82.89080459770113,-82.76505747126437,-83.44448275862074,-83.00862068965523,1.5891954022988508,-0.0625287356321842,4.969885057471264,3.5567816091954016,5.715862068965517,6.810114942528733,8.332413793103449,6.163793103448275,-0.41229885057471305,-0.14770114942528725,2.698390804597701,1.7277011494252874,3.2103448275862063,5.158275862068965,6.47390804597701,0.0,0.0,0.0,0.0,0.0,0.0
633,644.5154098360656,18.216229508196726,3.4757377049180316,18.40983606557377,61.36065573770492,570.7540983606557,815.360655737705,0.0,9.843442622950816,364054.62295081967,248.2622950819672,1465.9016393442623,14.433442622950821,3.4918032786885247,21.52901639344263,-72.02065573770496,15.704918032786885,9.032786885245901,12.278688524590164,13.21311475409836,14.163934426229508,15.80327868852459,14.163934426229508,17.262295081967213,-79.48016393442624,-81.69918032786887,-78.50754098360659,-82.51573770491805,-80.10885245901642,-81.62573770491808,-75.70934426229512,-80.35754098360657,-82.7947540983607,-85.11311475409839,-81.6177049180328,-85.3537704918033,-82.53868852459016,-84.4309836065574,-78.12196721311476,-83.24393442622954,-79.54770491803284,9.98344262295082,2.671147540983606,12.801967213114752,6.783770491803278,9.536065573770493,6.122295081967213,16.49606557377049,7.941475409836065,9.838524590163939,3.2349180327868856,13.61065573770492,7.5280327868852455,10.966557377049176,7.209672131147541,17.480491803278692,0.0,0.0,0.0,0.0,0.0,0.0
634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
636,162.59,10.8,1.95,61.0,1249.0,0.0,0.0,0.08,9.67,322577.0,246.0,1313.0,12.59,1.0,13.25,-82.5,17.0,14.0,6.0,19.0,30.0,22.0,29.0,8.0,-97.56,-91.69,-96.13,-96.31,-87.56,-82.94,-99.88,-96.06,-98.44,-91.56,-92.94,-96.44,-85.75,-82.44,-97.63,-95.19,-94.13,-1.19,11.5,9.81,-7.56,15.25,12.81,3.38,-7.5,-2.81,10.25,11.75,-7.69,18.25,12.25,5.44,0.0,0.0,0.0,0.0,0.0,0.0
637,276.43,24.51,1.97,31.0,1093.0,0.0,0.0,0.0,4.63,276418.0,244.0,1132.0,14.94,1.0,22.63,-58.38,23.0,1.0,25.0,9.0,16.0,15.0,18.0,17.0,-78.13,-71.44,-72.25,-72.69,-83.38,-77.63,-82.06,-58.44,-82.31,-75.5,-77.0,-77.06,-90.63,-82.81,-87.44,-62.94,-65.5,-8.38,16.75,17.94,9.31,2.06,-12.5,2.56,23.38,-8.88,11.31,14.0,6.0,-0.88,-13.56,-0.06,0.0,0.0,0.0,0.0,0.0,0.0
638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
639,436.43666666666667,24.47888888888889,1.9749999999999999,33.666666666666664,1111.4444444444443,0.0,3.2777777777777777,0.005,6.419444444444445,272341.1111111111,235.66666666666666,1149.0,14.996666666666666,2.0555555555555554,9.982222222222221,-63.11388888888889,16.27777777777778,9.11111111111111,14.333333333333334,13.055555555555555,17.166666666666668,13.944444444444445,10.555555555555555,17.333333333333332,-78.985,-77.83388888888891,-78.37388888888889,-77.95611111111111,-76.32,-76.18722222222219,-80.3488888888889,-76.14,-79.55333333333334,-80.77611111111112,-80.23000000000002,-80.19555555555556,-77.43444444444444,-78.79222222222224,-81.93222222222224,-79.27666666666667,-69.695,-5.871111111111111,-5.923333333333334,-6.934444444444445,-6.246666666666667,-4.713333333333334,-7.928333333333332,-9.42611111111111,-3.758333333333333,-4.532777777777778,-6.638333333333334,-7.172222222222222,-6.806111111111111,-3.9311111111111114,-9.053333333333333,-7.9061111111111115,0.0,0.0,0.0,0.0,0.0,0.0
640,1091.2169999999999,24.39,3.9560000000000004,21.2,0.0,0.0,1435.1,0.0,8.343,362390.6,248.8,1456.6,13.074000000000002,4.0,13.001,-55.614999999999995,13.7,6.6,10.5,10.1,20.2,14.0,11.5,13.2,-61.68700000000001,-62.55,-61.902,-62.6,-62.269999999999996,-63.001999999999995,-62.431999999999995,-64.13199999999999,-71.30100000000002,-69.883,-70.431,-70.708,-69.676,-68.725,-71.68199999999999,-73.44499999999998,-58.428,7.763000000000001,1.5580000000000003,6.056,4.393,9.443999999999999,7.421000000000001,7.776999999999999,2.431,4.637999999999999,3.088000000000001,4.112,3.1509999999999994,9.256,5.574999999999998,4.402,0.0,0.0,0.0,0.0,0.0,0.0
641,709.5197916666665,18.789895833333343,3.8302083333333363,32.635416666666664,0.0,135.14583333333334,1203.8333333333333,0.016979166666666667,9.098437499999998,338592.0208333333,246.79166666666666,1371.75,12.651875000000004,3.8854166666666665,-7.5413541666666655,-67.21208333333338,12.177083333333334,12.489583333333334,12.739583333333334,10.822916666666666,12.666666666666666,14.072916666666666,11.114583333333334,11.208333333333334,-72.089375,-73.1540625,-73.98635416666669,-73.07250000000003,-73.93968750000003,-72.93083333333335,-74.01822916666667,-73.73125000000005,-81.30104166666668,-82.88552083333337,-82.44250000000004,-81.68895833333333,-82.49843749999998,-81.4035416666667,-82.98593750000005,-83.07927083333335,-61.50437500000003,-8.324583333333331,-9.191145833333328,-8.796041666666666,-8.861249999999998,-8.847916666666665,-7.6821875,-9.438020833333331,-9.407187500000003,-10.706041666666666,-10.966666666666669,-10.026770833333329,-10.5125,-9.880729166666663,-8.169687499999997,-11.3103125,0.0,0.0,0.0,0.0,0.0,0.0
