Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
	2019-12-18 04:33:31,1140.63,24.81,3.45,0.0,0.0,873.0,728.0,,,,,0.0,8.44,411305.0,257.0,1601.0,13.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:32,1272.76,23.42,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.94,411502.0,257.0,1601.0,13.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:33,1252.46,22.86,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.56,411594.0,257.0,1601.0,13.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:34,1254.86,23.02,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.5,413031.0,258.0,1601.0,13.92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:35,1177.34,22.64,4.0,0.0,0.0,0.0,1591.0,,,,,0.0,8.79,409343.0,257.0,1592.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:36,1207.75,22.43,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,9.18,411338.0,257.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:37,1213.11,22.54,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.87,413060.0,258.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:38,1207.97,22.6,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.43,413883.0,259.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:39,1205.63,22.3,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,10.37,411711.0,257.0,1601.0,13.68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:40,1056.17,19.13,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.43,411798.0,257.0,1601.0,13.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:41,1033.38,19.39,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.25,409622.0,256.0,1601.0,13.16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:42,1025.1,19.29,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,10.19,409174.0,256.0,1601.0,13.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:43,1001.94,18.52,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.13,412291.0,258.0,1601.0,13.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:44,885.46,19.23,4.0,0.0,0.0,0.0,1461.0,,,,,0.0,9.45,370346.0,253.0,1461.0,13.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:45,1011.08,19.11,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,7.68,410897.0,257.0,1601.0,12.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:46,1040.35,20.15,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,10.99,408260.0,255.0,1600.0,13.36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:47,1003.58,18.8,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.06,410337.0,256.0,1600.0,13.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:48,995.86,19.22,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.99,407320.0,254.0,1601.0,13.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:49,970.69,18.32,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.99,410514.0,256.0,1601.0,13.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:50,1056.78,20.82,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.06,411712.0,257.0,1601.0,13.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:51,1239.83,22.81,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.75,413400.0,258.0,1601.0,13.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:52,1211.08,23.09,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.75,412865.0,258.0,1601.0,13.32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:53,1236.87,22.92,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,10.49,412410.0,258.0,1601.0,13.84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:54,1240.11,22.7,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.13,412305.0,258.0,1601.0,13.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:55,1267.32,23.37,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,8.24,412786.0,258.0,1601.0,13.68,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:56,1244.36,23.02,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,8.93,411610.0,257.0,1600.0,13.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:57,1232.83,22.91,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.06,412013.0,258.0,1600.0,13.36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:58,1204.09,22.61,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.56,411546.0,257.0,1601.0,13.12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:33:59,1235.08,22.85,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.49,410922.0,257.0,1601.0,13.04,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:00,1234.21,22.97,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.3,411434.0,257.0,1601.0,13.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:01,1200.11,22.74,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.94,411026.0,257.0,1601.0,13.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:02,1159.91,22.82,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.69,411706.0,257.0,1601.0,13.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:03,1140.63,21.91,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.18,410404.0,256.0,1601.0,13.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:04,1191.02,22.37,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.69,411915.0,257.0,1601.0,13.36,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:05,1225.96,22.64,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,9.87,410919.0,257.0,1601.0,13.76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:06,1202.92,22.47,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,8.37,411046.0,257.0,1600.0,13.24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:07,1215.06,22.66,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.81,411870.0,257.0,1600.0,13.12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:08,1179.96,22.2,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,10.05,411501.0,257.0,1601.0,13.64,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:09,1194.1,22.2,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.5,412158.0,257.0,1601.0,13.12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:10,1093.3,21.66,4.0,0.0,0.0,0.0,1517.0,,,,,0.0,9.68,388350.0,256.0,1517.0,13.76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:11,1124.38,20.82,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.81,414027.0,259.0,1601.0,13.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:12,1141.66,21.57,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.94,413336.0,258.0,1601.0,13.08,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:13,1154.46,22.23,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.99,411096.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:14,1172.51,21.62,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.25,413318.0,258.0,1601.0,13.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:15,1105.09,20.77,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,8.74,413303.0,258.0,1601.0,13.56,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:16,1157.78,22.17,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,10.24,412660.0,258.0,1600.0,13.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:17,1172.46,22.31,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.0,412385.0,258.0,1600.0,13.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:18,1232.18,22.66,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.61,411612.0,257.0,1601.0,13.84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:19,1231.64,22.77,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.19,410571.0,256.0,1601.0,13.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:20,1197.74,22.61,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.74,411117.0,257.0,1601.0,13.84,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:21,1190.43,22.29,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.81,412286.0,258.0,1601.0,13.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:22,1219.28,22.93,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.44,411114.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:23,1165.68,22.16,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.69,411388.0,257.0,1601.0,13.92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:24,1168.22,22.31,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.31,411438.0,257.0,1601.0,13.92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:25,1127.28,21.31,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,8.74,411747.0,257.0,1601.0,13.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:26,1089.9,21.82,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,9.24,412239.0,258.0,1600.0,13.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:27,1136.76,21.03,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.87,414318.0,259.0,1600.0,13.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:28,1111.14,19.97,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.11,413434.0,258.0,1601.0,13.52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:29,1071.97,20.24,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.0,413451.0,258.0,1601.0,13.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:30,1113.94,20.71,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.37,414272.0,259.0,1601.0,13.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:31,1149.02,21.71,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.63,413139.0,258.0,1601.0,13.44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:32,1210.17,22.33,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.88,412785.0,258.0,1601.0,13.52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:33,1176.07,21.95,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.56,411208.0,257.0,1601.0,13.76,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:34,1167.11,21.9,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.06,411515.0,257.0,1601.0,13.48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:35,1163.83,22.24,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,8.99,411241.0,257.0,1601.0,13.72,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:36,1154.07,21.82,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,8.62,412786.0,258.0,1600.0,13.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:37,1211.34,22.2,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.37,412964.0,258.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:38,1183.45,21.91,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.18,412935.0,258.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:39,1178.4,22.04,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.44,412547.0,258.0,1601.0,13.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:40,1206.94,22.35,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.8,412756.0,258.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:41,1204.74,21.95,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.75,411852.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:42,1109.44,20.54,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.75,414753.0,259.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:43,1122.2,20.95,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.31,414529.0,259.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:44,1096.57,21.88,4.0,0.0,0.0,0.0,1573.0,,,,,0.0,9.41,403913.0,257.0,1573.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:45,1185.23,22.26,4.0,1.0,0.0,0.0,1599.0,,,,,0.0,8.88,411549.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:46,1194.51,22.02,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,9.74,412092.0,258.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:47,1111.86,21.03,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.93,414497.0,259.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:48,1167.5,21.87,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.68,412402.0,258.0,1601.0,13.92,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:49,1139.78,21.98,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.25,411454.0,257.0,1601.0,13.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:50,1194.96,22.31,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.93,410764.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:51,1207.47,22.07,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.88,411627.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:52,1170.49,21.88,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,7.0,413882.0,259.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:53,1143.72,21.73,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.99,411933.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:54,1173.58,21.51,4.0,1.0,0.0,0.0,1600.0,,,,,0.0,7.63,412385.0,258.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:55,1204.64,22.39,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,9.68,411097.0,257.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:56,1179.99,21.71,4.0,0.0,0.0,0.0,1600.0,,,,,0.0,8.87,412723.0,258.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:57,1150.02,21.8,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.31,413250.0,258.0,1600.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:58,1144.41,21.06,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,8.18,414593.0,259.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	2019-12-18 04:34:59,1174.09,21.54,4.0,0.0,0.0,0.0,1601.0,,,,,0.0,9.49,412499.0,258.0,1601.0,14.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
